Signatur;Signatur_Archivplan;AutorIn;Titel_Name;Entstehungszeitraum;Sprache;Allgemeine_Bemerkungen;Archivalienart;Kollation;Anzahl_Digitalisate;Dateiname_Digitalisat;URL_Datensatz;URL_Bild;Schrift;Ort;Bemerkung_Entstehungszeitraum;Beilagen;AbsenderIn;AdressatIn;Anzahl_Briefe;Farbe;Orientierung_Form
SLA-RMR-Ms_B_1/088;Ms_B_1/088;;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19200615;Deutsch;;Korrespondenz;1 Br. hs.;7;"MS_B_1_88_S_01;MS_B_1_88_S_02;MS_B_1_88_S_03;MS_B_1_88_S_04;MS_B_1_88_S_05;MS_B_1_88_X_01_r;MS_B_1_88_X_01_v";https://www.helveticarchives.ch/detail.aspx?ID=1027978;"https://www.helveticarchives.ch/bild.aspx?VEID=1027978&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1027978&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1027978&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1027978&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1027978&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1027978&DEID=10&SQNZNR=6;https://www.helveticarchives.ch/bild.aspx?VEID=1027978&DEID=10&SQNZNR=7";hs.;Venedig;;;Rilke, Rainer Maria;Wunderly-Volkart, Nanny;;;
SLA-RMR-Ms_B_1/089;Ms_B_1/089;;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19200621;Deutsch;;Korrespondenz;1 Br. hs.;8;"MS_B_1_89_S_01;MS_B_1_89_S_02;MS_B_1_89_S_03;MS_B_1_89_S_04;MS_B_1_89_S_05;MS_B_1_89_S_06;MS_B_1_89_X_01_r;MS_B_1_89_X_01_v";https://www.helveticarchives.ch/detail.aspx?ID=1027979;"https://www.helveticarchives.ch/bild.aspx?VEID=1027979&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1027979&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1027979&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1027979&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1027979&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1027979&DEID=10&SQNZNR=6;https://www.helveticarchives.ch/bild.aspx?VEID=1027979&DEID=10&SQNZNR=7;https://www.helveticarchives.ch/bild.aspx?VEID=1027979&DEID=10&SQNZNR=8";hs.;Venedig;;;Rilke, Rainer Maria;Wunderly-Volkart, Nanny;;;
SLA-RMR-Ms_B_1/090;Ms_B_1/090;;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19200622;Deutsch;;Korrespondenz;1 Br. hs.;6;"MS_B_1_90_S_01;MS_B_1_90_S_02;MS_B_1_90_S_03;MS_B_1_90_S_04;MS_B_1_90_X_01_r;MS_B_1_90_X_01_v";https://www.helveticarchives.ch/detail.aspx?ID=1027980;"https://www.helveticarchives.ch/bild.aspx?VEID=1027980&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1027980&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1027980&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1027980&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1027980&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1027980&DEID=10&SQNZNR=6";hs.;Venedig;;;Rilke, Rainer Maria;Wunderly-Volkart, Nanny;;;
SLA-RMR-Ms_B_1/091;Ms_B_1/091;;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19200701;Deutsch;;Korrespondenz;1 Br. hs.;7;"MS_B_1_91_S_01;MS_B_1_91_S_02;MS_B_1_91_S_03;MS_B_1_91_S_04;MS_B_1_91_S_05;MS_B_1_91_X_01_r;MS_B_1_91_X_01_v";https://www.helveticarchives.ch/detail.aspx?ID=1027981;"https://www.helveticarchives.ch/bild.aspx?VEID=1027981&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1027981&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1027981&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1027981&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1027981&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1027981&DEID=10&SQNZNR=6;https://www.helveticarchives.ch/bild.aspx?VEID=1027981&DEID=10&SQNZNR=7";hs.;Venedig;;;Rilke, Rainer Maria;Wunderly-Volkart, Nanny;;;
SLA-RMR-Ms_B_1/092;Ms_B_1/092;;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19200705;Deutsch;;Korrespondenz;1 Br. hs.;7;"MS_B_1_92_S_01;MS_B_1_92_S_02;MS_B_1_92_S_03;MS_B_1_92_S_04;MS_B_1_92_S_05;MS_B_1_92_X_01_r;MS_B_1_92_X_01_v";https://www.helveticarchives.ch/detail.aspx?ID=1027982;"https://www.helveticarchives.ch/bild.aspx?VEID=1027982&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1027982&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1027982&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1027982&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1027982&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1027982&DEID=10&SQNZNR=6;https://www.helveticarchives.ch/bild.aspx?VEID=1027982&DEID=10&SQNZNR=7";hs.;Venedig;;;Rilke, Rainer Maria;Wunderly-Volkart, Nanny;;;
SLA-RMR-Ms_B_1/093;Ms_B_1/093;;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19200706;Deutsch;;Korrespondenz;1 Br. hs.;8;"MS_B_1_93_S_01;MS_B_1_93_S_02;MS_B_1_93_S_03;MS_B_1_93_S_04;MS_B_1_93_S_05;MS_B_1_93_S_06;MS_B_1_93_X_01_r;MS_B_1_93_X_01_v";https://www.helveticarchives.ch/detail.aspx?ID=1027983;"https://www.helveticarchives.ch/bild.aspx?VEID=1027983&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1027983&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1027983&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1027983&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1027983&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1027983&DEID=10&SQNZNR=6;https://www.helveticarchives.ch/bild.aspx?VEID=1027983&DEID=10&SQNZNR=7;https://www.helveticarchives.ch/bild.aspx?VEID=1027983&DEID=10&SQNZNR=8";hs.;Venedig;;;Rilke, Rainer Maria;Wunderly-Volkart, Nanny;;;
SLA-RMR-Ms_B_1/094;Ms_B_1/094;;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19200708;Deutsch;;Korrespondenz;1 Br. hs.;9;"MS_B_1_94_S_01;MS_B_1_94_S_02;MS_B_1_94_S_03;MS_B_1_94_S_04;MS_B_1_94_S_05;MS_B_1_94_S_06;MS_B_1_94_S_07;MS_B_1_94_X_01_r;MS_B_1_94_X_01_v";https://www.helveticarchives.ch/detail.aspx?ID=1027984;"https://www.helveticarchives.ch/bild.aspx?VEID=1027984&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1027984&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1027984&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1027984&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1027984&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1027984&DEID=10&SQNZNR=6;https://www.helveticarchives.ch/bild.aspx?VEID=1027984&DEID=10&SQNZNR=7;https://www.helveticarchives.ch/bild.aspx?VEID=1027984&DEID=10&SQNZNR=8;https://www.helveticarchives.ch/bild.aspx?VEID=1027984&DEID=10&SQNZNR=9";hs.;Venedig;;;Rilke, Rainer Maria;Wunderly-Volkart, Nanny;;;
SLA-RMR-Ms_B_1/095;Ms_B_1/095;;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19200720;Deutsch;;Korrespondenz;1 Br. hs.;10;"MS_B_1_95_S_01;MS_B_1_95_S_02;MS_B_1_95_S_03;MS_B_1_95_S_04;MS_B_1_95_S_05;MS_B_1_95_X_01_r;MS_B_1_95_X_01_v;MS_B_1_95_X_02;MS_B_1_95_X_03_r;MS_B_1_95_X_03_v";https://www.helveticarchives.ch/detail.aspx?ID=1027985;"https://www.helveticarchives.ch/bild.aspx?VEID=1027985&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1027985&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1027985&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1027985&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1027985&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1027985&DEID=10&SQNZNR=6;https://www.helveticarchives.ch/bild.aspx?VEID=1027985&DEID=10&SQNZNR=7;https://www.helveticarchives.ch/bild.aspx?VEID=1027985&DEID=10&SQNZNR=8;https://www.helveticarchives.ch/bild.aspx?VEID=1027985&DEID=10&SQNZNR=9;https://www.helveticarchives.ch/bild.aspx?VEID=1027985&DEID=10&SQNZNR=10";hs.;Pratteln;;;Rilke, Rainer Maria;Wunderly-Volkart, Nanny;;;
SLA-RMR-Ms_B_1/096;Ms_B_1/096;;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19200721;Deutsch;;Korrespondenz;1 Br. hs.;6;"MS_B_1_96_S_01;MS_B_1_96_S_02;MS_B_1_96_S_03;MS_B_1_96_S_04;MS_B_1_96_X_01_r;MS_B_1_96_X_01_v";https://www.helveticarchives.ch/detail.aspx?ID=1027986;"https://www.helveticarchives.ch/bild.aspx?VEID=1027986&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1027986&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1027986&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1027986&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1027986&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1027986&DEID=10&SQNZNR=6";hs.;Pratteln;;;Rilke, Rainer Maria;Wunderly-Volkart, Nanny;;;
SLA-RMR-Ms_B_1/097;Ms_B_1/097;;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19200722;Deutsch;;Korrespondenz;1 Br. hs.;7;"MS_B_1_97_S_01;MS_B_1_97_S_02;MS_B_1_97_S_03;MS_B_1_97_S_04;MS_B_1_97_S_05;MS_B_1_97_X_01_r;MS_B_1_97_X_01_v";https://www.helveticarchives.ch/detail.aspx?ID=1027987;"https://www.helveticarchives.ch/bild.aspx?VEID=1027987&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1027987&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1027987&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1027987&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1027987&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1027987&DEID=10&SQNZNR=6;https://www.helveticarchives.ch/bild.aspx?VEID=1027987&DEID=10&SQNZNR=7";hs.;Pratteln;;;Rilke, Rainer Maria;Wunderly-Volkart, Nanny;;;
SLA-RMR-Ms_B_1/098;Ms_B_1/098;;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19200723;Deutsch;;Korrespondenz;1 Br. hs.;4;"MS_B_1_98_S_01;MS_B_1_98_S_02;MS_B_1_98_X_01_r;MS_B_1_98_X_01_v";https://www.helveticarchives.ch/detail.aspx?ID=1027988;"https://www.helveticarchives.ch/bild.aspx?VEID=1027988&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1027988&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1027988&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1027988&DEID=10&SQNZNR=4";hs.;Pratteln;;;Rilke, Rainer Maria;Wunderly-Volkart, Nanny;;;
SLA-RMR-Ms_B_1/099;Ms_B_1/099;;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19200725;Deutsch;;Korrespondenz;1 Br. hs.;6;"MS_B_1_99_S_01;MS_B_1_99_S_02;MS_B_1_99_S_03;MS_B_1_99_S_04;MS_B_1_99_X_01_r;MS_B_1_99_X_01_v";https://www.helveticarchives.ch/detail.aspx?ID=1027989;"https://www.helveticarchives.ch/bild.aspx?VEID=1027989&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1027989&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1027989&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1027989&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1027989&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1027989&DEID=10&SQNZNR=6";hs.;Pratteln;;;Rilke, Rainer Maria;Wunderly-Volkart, Nanny;;;
SLA-RMR-Ms_B_1/100;Ms_B_1/100;;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19200726;Deutsch;;Korrespondenz;1 Br. hs.;9;"MS_B_1_100_S_01;MS_B_1_100_S_02;MS_B_1_100_S_03;MS_B_1_100_S_04;MS_B_1_100_S_05;MS_B_1_100_S_06;MS_B_1_100_S_07;MS_B_1_100_X_01_r;MS_B_1_100_X_01_v";https://www.helveticarchives.ch/detail.aspx?ID=1027990;"https://www.helveticarchives.ch/bild.aspx?VEID=1027990&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1027990&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1027990&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1027990&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1027990&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1027990&DEID=10&SQNZNR=6;https://www.helveticarchives.ch/bild.aspx?VEID=1027990&DEID=10&SQNZNR=7;https://www.helveticarchives.ch/bild.aspx?VEID=1027990&DEID=10&SQNZNR=8;https://www.helveticarchives.ch/bild.aspx?VEID=1027990&DEID=10&SQNZNR=9";hs.;Pratteln;;;Rilke, Rainer Maria;Wunderly-Volkart, Nanny;;;
SLA-RMR-Ms_B_1/101;Ms_B_1/101;;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19200727;Deutsch;;Korrespondenz;1 Br. hs.;7;"MS_B_1_101_S_01;MS_B_1_101_S_02;MS_B_1_101_S_03;MS_B_1_101_S_04;MS_B_1_101_S_05;MS_B_1_101_X_01_r;MS_B_1_101_X_01_v";https://www.helveticarchives.ch/detail.aspx?ID=1027991;"https://www.helveticarchives.ch/bild.aspx?VEID=1027991&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1027991&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1027991&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1027991&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1027991&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1027991&DEID=10&SQNZNR=6;https://www.helveticarchives.ch/bild.aspx?VEID=1027991&DEID=10&SQNZNR=7";hs.;Pratteln;;;Rilke, Rainer Maria;Wunderly-Volkart, Nanny;;;
SLA-RMR-Ms_B_1/102;Ms_B_1/102;;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19200729;Deutsch;;Korrespondenz;1 Br. hs.;5;"MS_B_1_102_S_01;MS_B_1_102_S_02;MS_B_1_102_S_03;MS_B_1_102_X_01_r;MS_B_1_102_X_01_v";https://www.helveticarchives.ch/detail.aspx?ID=1027992;"https://www.helveticarchives.ch/bild.aspx?VEID=1027992&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1027992&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1027992&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1027992&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1027992&DEID=10&SQNZNR=5";hs.;Pratteln;;;Rilke, Rainer Maria;Wunderly-Volkart, Nanny;;;
SLA-RMR-Ms_B_1/103;Ms_B_1/103;;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19200731;Deutsch;;Korrespondenz;1 Br. hs.;5;"MS_B_1_103_S_01;MS_B_1_103_S_02;MS_B_1_103_S_03;MS_B_1_103_X_01_r;MS_B_1_103_X_01_v";https://www.helveticarchives.ch/detail.aspx?ID=1027993;"https://www.helveticarchives.ch/bild.aspx?VEID=1027993&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1027993&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1027993&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1027993&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1027993&DEID=10&SQNZNR=5";hs.;Pratteln;;;Rilke, Rainer Maria;Wunderly-Volkart, Nanny;;;
SLA-RMR-Ms_B_1/104;Ms_B_1/104;;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19200806;Deutsch;;Korrespondenz;1 Br. hs.;4;"MS_B_1_104_S_01;MS_B_1_104_S_02;MS_B_1_104_X_01_r;MS_B_1_104_X_01_v";https://www.helveticarchives.ch/detail.aspx?ID=1028244;"https://www.helveticarchives.ch/bild.aspx?VEID=1028244&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1028244&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1028244&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1028244&DEID=10&SQNZNR=4";hs.;Zürich;;;Rilke, Rainer Maria;Wunderly-Volkart, Nanny;;;
SLA-RMR-Ms_B_1/105;Ms_B_1/105;;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19200807;Deutsch;;Korrespondenz;1 Br. hs.;6;"MS_B_1_105_S_01;MS_B_1_105_S_02;MS_B_1_105_S_03;MS_B_1_105_S_04;MS_B_1_105_X_01_r;MS_B_1_105_X_01_v";https://www.helveticarchives.ch/detail.aspx?ID=1028245;"https://www.helveticarchives.ch/bild.aspx?VEID=1028245&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1028245&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1028245&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1028245&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1028245&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1028245&DEID=10&SQNZNR=6";hs.;Genf;;;Rilke, Rainer Maria;Wunderly-Volkart, Nanny;;;
SLA-RMR-Ms_B_1/106;Ms_B_1/106;;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19200808;Deutsch;;Korrespondenz;1 Br. hs.;5;"MS_B_1_106_S_01;MS_B_1_106_S_02;MS_B_1_106_S_03;MS_B_1_106_X_01_r;MS_B_1_106_X_01_v";https://www.helveticarchives.ch/detail.aspx?ID=1028246;"https://www.helveticarchives.ch/bild.aspx?VEID=1028246&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1028246&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1028246&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1028246&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1028246&DEID=10&SQNZNR=5";hs.;Genf;;;Rilke, Rainer Maria;Wunderly-Volkart, Nanny;;;
SLA-RMR-Ms_B_1/107;Ms_B_1/107;;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19200810;Deutsch;;Korrespondenz;1 Br. hs.;6;"MS_B_1_107_S_01;MS_B_1_107_S_02;MS_B_1_107_S_03;MS_B_1_107_S_04;MS_B_1_107_X_01_r;MS_B_1_107_X_01_v";https://www.helveticarchives.ch/detail.aspx?ID=1028247;"https://www.helveticarchives.ch/bild.aspx?VEID=1028247&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1028247&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1028247&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1028247&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1028247&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1028247&DEID=10&SQNZNR=6";hs.;Genf;;;Rilke, Rainer Maria;Wunderly-Volkart, Nanny;;;
SLA-RMR-Ms_B_1/108;Ms_B_1/108;;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19200812;Deutsch;;Korrespondenz;1 Br. hs.;10;"MS_B_1_108_S_01;MS_B_1_108_S_02;MS_B_1_108_S_03;MS_B_1_108_S_04;MS_B_1_108_S_05;MS_B_1_108_S_06;MS_B_1_108_S_07;MS_B_1_108_X_01_r;MS_B_1_108_X_01_v";https://www.helveticarchives.ch/detail.aspx?ID=1028248;"https://www.helveticarchives.ch/bild.aspx?VEID=1028248&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1028248&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1028248&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1028248&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1028248&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1028248&DEID=10&SQNZNR=6;https://www.helveticarchives.ch/bild.aspx?VEID=1028248&DEID=10&SQNZNR=7;https://www.helveticarchives.ch/bild.aspx?VEID=1028248&DEID=10&SQNZNR=8;https://www.helveticarchives.ch/bild.aspx?VEID=1028248&DEID=10&SQNZNR=9";hs.;Genf;;;Rilke, Rainer Maria;Wunderly-Volkart, Nanny;;;
SLA-RMR-Ms_B_1/109;Ms_B_1/109;;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19200814;Deutsch;;Korrespondenz;1 Br. hs.;8;"MS_B_1_109_S_01;MS_B_1_109_S_02;MS_B_1_109_S_03;MS_B_1_109_S_04;MS_B_1_109_S_05;MS_B_1_109_S_06;MS_B_1_109_X_01_r;MS_B_1_109_X_01_v";https://www.helveticarchives.ch/detail.aspx?ID=1028249;"https://www.helveticarchives.ch/bild.aspx?VEID=1028249&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1028249&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1028249&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1028249&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1028249&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1028249&DEID=10&SQNZNR=6;https://www.helveticarchives.ch/bild.aspx?VEID=1028249&DEID=10&SQNZNR=7;https://www.helveticarchives.ch/bild.aspx?VEID=1028249&DEID=10&SQNZNR=8";hs.;Genf;;;Rilke, Rainer Maria;Wunderly-Volkart, Nanny;;;
SLA-RMR-Ms_B_1/110;Ms_B_1/110;;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19200815;Deutsch;;Korrespondenz;1 Br. hs.;9;"MS_B_1_110_S_01;MS_B_1_110_S_02;MS_B_1_110_S_03;MS_B_1_110_S_04;MS_B_1_110_S_05;MS_B_1_110_S_06;MS_B_1_110_S_07;MS_B_1_110_X_01_r;MS_B_1_110_X_01_v";https://www.helveticarchives.ch/detail.aspx?ID=1028250;"https://www.helveticarchives.ch/bild.aspx?VEID=1028250&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1028250&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1028250&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1028250&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1028250&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1028250&DEID=10&SQNZNR=6;https://www.helveticarchives.ch/bild.aspx?VEID=1028250&DEID=10&SQNZNR=7;https://www.helveticarchives.ch/bild.aspx?VEID=1028250&DEID=10&SQNZNR=8;https://www.helveticarchives.ch/bild.aspx?VEID=1028250&DEID=10&SQNZNR=9";hs.;Genf;;;Rilke, Rainer Maria;Wunderly-Volkart, Nanny;;;
SLA-RMR-Ms_B_1/111;Ms_B_1/111;;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19200820;Deutsch;;Korrespondenz;1 Br. hs.;8;"MS_B_1_111_S_01;MS_B_1_111_S_02;MS_B_1_111_S_03;MS_B_1_111_S_04;MS_B_1_111_S_05;MS_B_1_111_S_06;MS_B_1_111_X_01_r;MS_B_1_111_X_01_v";https://www.helveticarchives.ch/detail.aspx?ID=1028251;"https://www.helveticarchives.ch/bild.aspx?VEID=1028251&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1028251&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1028251&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1028251&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1028251&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1028251&DEID=10&SQNZNR=6;https://www.helveticarchives.ch/bild.aspx?VEID=1028251&DEID=10&SQNZNR=7;https://www.helveticarchives.ch/bild.aspx?VEID=1028251&DEID=10&SQNZNR=8";hs.;Bern;;;Rilke, Rainer Maria;Wunderly-Volkart, Nanny;;;
